Key,Frequency 1,Frequency 2,Phase Shift 1,Phase Shift 2
7,1209,852,2.8180086102700446,2.965663464988765
3,1477,697,2.142566189748239,4.275707601535709
1,1209,697,1.595929068023615,4.071504079052372
3,1477,697,3.072477615210818,1.259778654089507
5,1336,770,2.236813969355933,2.6106634951331182
0,1336,941,0.20106192982974677,1.548805178219768
4,1209,770,1.6179202165987436,3.9144244463728826
8,1336,852,5.4129641421352135,3.1730085801256913
0,1336,941,4.753229684881357,1.5550883635269477
7,1209,852,5.676857925036757,2.855707722113122
9,1477,852,4.200309377849553,4.197167785195964
0,1336,941,3.248406803811846,4.6401323493521245
0,1336,941,1.3791591749259193,2.3781856387674734
4,1209,770,4.024380189248525,6.091548155310609
8,1336,852,5.406680956828034,1.5299556222982293
3,1477,697,3.553141291210056,1.0712830948741194
5,1336,770,3.163583802164922,2.9248227604920976
5,1336,770,1.6681856990561803,5.3092915845667505
6,1477,770,1.184380430403352,5.808804816487528
4,1209,770,2.2211060060879837,5.76796411199086
6,1477,770,4.753229684881357,0.9770353152664257
8,1336,852,4.863185427757,4.7940703893780245
8,1336,852,0.9456193887305278,2.9876546135638935
9,1477,852,1.9572122231864413,1.8598228509251575
9,1477,852,4.9417252440967445,5.098804876776234
7,1209,852,3.7636279990005725,3.769911184307752
3,1477,697,5.7365481854549625,5.0171234677829
3,1477,697,1.3100441365469437,0.14765485471872028
5,1336,770,3.355220954033899,0.5183627878423159
7,1209,852,5.661149961768808,1.2880529879718152
5,1336,770,5.6328756278864995,2.0451768174869556
*,1209,941,2.0326104468725963,1.1812388377497622
0,1336,941,0.8450884238156544,5.573185367468294
6,1477,770,2.1802653015913167,5.76796411199086
4,1209,770,3.5123005867133887,3.936415594948011
0,1336,941,0.08168140899333462,4.838052686528282
1,1209,697,3.754203221039803,0.22305307840487532
6,1477,770,5.500928736435728,1.278628210011046
9,1477,852,5.582610145429062,3.8327430373795477
6,1477,770,1.6022122533307945,4.784645611417255
4,1209,770,1.5079644737231008,3.9458403729087803
5,1336,770,3.282964323001334,4.737521721613408
7,1209,852,1.1278317626387357,0.43982297150257105
6,1477,770,1.0901326507956584,0.4838052686528282
*,1209,941,1.046150353645401,5.485220773167779
3,1477,697,5.381548215599316,1.2534954687823274
5,1336,770,0.40212385965949354,2.2745130811990104
0,1336,941,2.491282974296706,5.582610145429062
7,1209,852,3.3049554715764624,2.9688050576423546
3,1477,697,5.2213269902662365,1.536238807605409
6,1477,770,1.335176877775662,6.063273821428301
#,1477,941,0.35185837720205687,4.8160615379531535
6,1477,770,0.6911503837897546,5.667433147075987
#,1477,941,5.755397741376501,1.0053096491487339
*,1209,941,1.1780972450961724,1.4828317324943825
5,1336,770,0.8953539062730911,5.62345084992573
*,1209,941,4.231725304385452,1.4859733251479723
#,1477,941,2.340486526924396,4.665265090580843
1,1209,697,1.5990706606772047,5.859070298944965
5,1336,770,4.954291614711104,2.0703095587156737
2,1336,697,5.1176544326977735,3.009645762139022
3,1477,697,2.752035164544659,6.000441968356506
8,1336,852,5.01398187512931,5.079955320854696
3,1477,697,3.282964323001334,4.891459761639308
5,1336,770,5.105088062083414,5.127079210658542
5,1336,770,0.06597344572538566,0.4084070449666731
4,1209,770,4.395088122372121,2.2242475987415737
0,1336,941,6.031857894892403,0.6503096792930873
#,1477,941,2.0734511513692637,1.121548577331556
#,1477,941,3.9112828537192925,5.642300405847269
1,1209,697,2.7834510910805568,4.624424386084176
0,1336,941,1.6744688843633597,2.8965484266097894
*,1209,941,1.9886281497223393,3.223274062583128
5,1336,770,1.8629644435787474,1.5613715488341273
3,1477,697,0.8042477193189871,5.5449110335859855
0,1336,941,4.5553093477052,5.689424295651116
#,1477,941,2.0326104468725963,2.7740263131197875
8,1336,852,5.510353514396497,3.097610356439536
6,1477,770,2.8651325000738916,3.6568138487785196
3,1477,697,0.4995132319207771,0.27331856086231204
9,1477,852,1.7404423300887455,4.8537606497962305
2,1336,697,2.9153979825313283,2.004336112990288
7,1209,852,2.4441590844928593,5.211902212305467
#,1477,941,1.1184069846779665,4.8160615379531535
2,1336,697,5.281017250684442,5.752256148722911
*,1209,941,1.8315485170428496,3.6191147369354417
#,1477,941,4.281990786842888,4.86632702041059
7,1209,852,1.4231414720761764,2.2933626371205493
0,1336,941,0.5749114556069321,2.265088303238241
5,1336,770,3.8861501124905744,4.71867216569187
*,1209,941,2.035752039526186,4.508185457901353
4,1209,770,4.476769531365456,0.8011061266653973
8,1336,852,3.6379642928569806,4.765796055495716
5,1336,770,3.659955441432109,3.3520793613803095
8,1336,852,0.4209734155810323,0.021991148575128554
7,1209,852,2.0074777056438777,6.245486195336509
9,1477,852,4.8600438351034105,1.8158405537749005
6,1477,770,2.1771237089377267,1.0398671683382217
4,1209,770,4.580442088933919,3.961548336176729
0,1336,941,1.5330972149518192,5.811946409141117
#,1477,941,5.400397771520855,1.8409732950036188
0,1336,941,0.7414158662471912,2.8023006470020957
4,1209,770,1.4199998794225865,0.8450884238156544
2,1336,697,3.069336022557228,1.8786724068466965
1,1209,697,6.239203010029329,0.5906194188748811
1,1209,697,4.9857075412470016,5.852787113637785
4,1209,770,4.216017341117503,1.8818139995002863
6,1477,770,3.0222121327533813,2.0074777056438777
2,1336,697,1.3194689145077132,1.4576989912656642
#,1477,941,4.241150082346221,6.179512749611123
7,1209,852,4.608716422816227,2.8054422396556853
9,1477,852,0.6785840131753954,0.6157521601035995
9,1477,852,3.1541590242041524,2.9530970943744057
3,1477,697,3.3960616585305665,0.6785840131753954
9,1477,852,2.2902210444669593,0.6942919764433443
5,1336,770,4.8600438351034105,5.243318138841365
6,1477,770,0.5811946409141118,5.742831370762143
7,1209,852,1.124690169985146,1.4357078426905356
1,1209,697,1.9415042599184922,6.013008338970864
3,1477,697,1.7875662198925923,3.5814156250923643
3,1477,697,5.31871636252752,4.118627968856219
5,1336,770,3.176150172779281,5.752256148722911
7,1209,852,5.387831400906496,5.095663284122645
0,1336,941,1.944645852572082,2.324778563656447
#,1477,941,4.787787204070845,3.8767253345298047
9,1477,852,5.852787113637785,2.5446900494077327
4,1209,770,4.194026192542374,2.981371428256714
0,1336,941,3.543716513249287,4.668406683234433
5,1336,770,1.9949113350295187,0.5434955290710343
9,1477,852,4.087212042320321,1.06499990956694
5,1336,770,4.966857985325463,1.0744246875277093
7,1209,852,2.2211060060879837,1.8032741831605414
2,1336,697,5.7805304826052195,2.2211060060879837
2,1336,697,0.1350884841043611,4.2348668970390415
5,1336,770,2.538406864100553,3.2264156552367176
4,1209,770,1.5393804002589988,4.461061568097507
7,1209,852,5.485220773167779,5.868495076905734
7,1209,852,4.2128757484639126,5.981592412434966
6,1477,770,6.173229564303944,1.9257962966505433
7,1209,852,4.549026162398021,5.397256178867265
8,1336,852,0.7445574589007811,5.9501764858990684
#,1477,941,2.3907520093818326,1.6807520696705394
#,1477,941,1.8346901096964392,2.217964413434394
3,1477,697,3.5625660691708254,2.824291795577224
1,1209,697,5.811946409141117,0.3235840433197487
9,1477,852,2.217964413434394,4.10292000558827
9,1477,852,2.5855307539043997,1.8189821464284903
5,1336,770,1.108982206717197,1.4262830647297662
2,1336,697,2.2776546738526,1.5456635855661782
5,1336,770,1.3320352851220723,5.940751707938299
0,1336,941,3.135309468282614,2.9530970943744057
3,1477,697,1.3885839528866886,5.233893360880596
1,1209,697,1.0618583169133502,2.535265271446963
9,1477,852,5.658008369115218,3.920707631680062
9,1477,852,6.129247267153687,6.166946378996764
*,1209,941,0.8765043503515524,5.818229594448297
0,1336,941,5.585751738082653,5.551194218893165
8,1336,852,0.20420352248333656,0.7382742735936014
#,1477,941,5.755397741376501,3.8955748904513436
7,1209,852,6.097831340617788,0.6723008278682158
8,1336,852,4.863185427757,2.004336112990288
4,1209,770,4.181459821928015,5.673716332383167
8,1336,852,3.7919023328828807,1.8409732950036188
0,1336,941,1.152964503867454,0.20734511513692636
9,1477,852,0.25446900494077324,4.442212012175967
2,1336,697,1.0869910581420685,1.0241592050702726
1,1209,697,3.773052776961342,5.953318078552658
8,1336,852,1.3634512116579702,1.4859733251479723
*,1209,941,4.636990756698535,3.0944687637859465
2,1336,697,0.7853981633974483,5.711415444226244
0,1336,941,3.6285395148962114,6.028716302238814
2,1336,697,3.8327430373795477,2.067167966062084
1,1209,697,5.01084028247572,2.990796206217483
7,1209,852,2.4315927138785,1.3697343969651499
6,1477,770,3.8987164831049337,0.8450884238156544
8,1336,852,4.25057486030699,2.023185668911827
9,1477,852,6.006725153663685,0.11623892818282235
1,1209,697,2.249380339970292,2.3624776754995245
3,1477,697,0.17592918860102844,1.4702653618800232
#,1477,941,2.1488493750554185,2.9248227604920976
8,1336,852,2.0263272615654166,4.768937648149306
2,1336,697,5.614026071964961,5.507211921742908
1,1209,697,1.9038051480754148,1.2095131716320704
2,1336,697,5.93132692997753,1.4388494353441252
6,1477,770,1.9163715186897738,0.2324778563656447
5,1336,770,4.894601354292898,5.783672075258809
*,1209,941,0.4084070449666731,4.702964202423921
5,1336,770,0.6471680866394974,0.07225663103256524
9,1477,852,5.089380098815465,2.5321236787933734
8,1336,852,1.8661060362323372,4.303981935418017
6,1477,770,3.301813878922873,0.2324778563656447
#,1477,941,5.259026102109314,3.7259288871574947
2,1336,697,0.11938052083641215,1.3320352851220723
#,1477,941,1.4828317324943825,0.9833185005736053
1,1209,697,0.11309733552923255,1.655619328441821
1,1209,697,0.3204424506661589,4.900884539600078
2,1336,697,1.4545573986120743,3.2703979523869746
6,1477,770,5.698849073611885,0.7037167544041137
6,1477,770,4.479911124019045,6.138672045114456
4,1209,770,2.9436723164136365,0.5969026041820608
#,1477,941,1.1278317626387357,3.163583802164922
#,1477,941,4.332256269300325,2.949955501720816
2,1336,697,1.8126989611213107,5.975309227127787
0,1336,941,5.959601263859838,1.398008730847458
8,1336,852,3.4746014748703113,4.033804967209295
5,1336,770,4.027521781902115,5.761680926683681
9,1477,852,2.1928316722056755,0.7382742735936014
0,1336,941,0.5120796025351363,2.371902453460294
7,1209,852,2.3184953783492674,5.045397801665208
7,1209,852,0.6220353454107791,4.300840342764427
1,1209,697,0.8702211650443727,1.6179202165987436
2,1336,697,0.07539822368615504,4.325973083993145
9,1477,852,5.636017220540089,1.6022122533307945
#,1477,941,0.7508406442079606,3.8390262226867273
8,1336,852,0.45553093477052004,2.3656192681531145
6,1477,770,2.3184953783492674,6.0821233773498395
0,1336,941,5.4349552907103424,1.2880529879718152
6,1477,770,0.44610615680975063,1.5425219929125886
1,1209,697,3.9395571876016007,3.7510616283862133
5,1336,770,3.1573006168577424,4.665265090580843
4,1209,770,5.1553535445408505,4.1688934513136555
9,1477,852,3.0630528372500483,5.1993358416911075
7,1209,852,5.560618996853934,5.77738888995163
*,1209,941,6.1041145259249685,5.4789375878605995
4,1209,770,4.068362486398782,4.297698750110837
1,1209,697,1.017876019763093,0.39269908169872414
6,1477,770,1.5550883635269477,3.7761943696149314
6,1477,770,1.778141441931823,4.25371645296058
8,1336,852,2.8180086102700446,4.052654523130833
9,1477,852,2.051460002794135,4.7940703893780245
9,1477,852,5.324999547834699,4.209734155810323
7,1209,852,5.962742856513428,4.674689868541613
9,1477,852,4.238008489692631,3.3992032511841566
4,1209,770,0.7791149780902688,4.746946499574178
6,1477,770,0.3612831551628262,3.6725218120464684
*,1209,941,2.9562386870279953,3.5845572177459544
2,1336,697,3.056769651942869,1.8755308141931066
*,1209,941,5.114512840044184,5.789955260565989
5,1336,770,5.771105704644451,4.643273942005714
0,1336,941,6.261194158604458,0.7257079029792423
9,1477,852,1.7404423300887455,4.439070419522378
4,1209,770,0.6597344572538566,5.233893360880596
5,1336,770,0.6471680866394974,5.152211951887261
3,1477,697,0.8105309046261667,4.822344723260333
0,1336,941,4.128052746816988,4.542742977090841
9,1477,852,1.6304865872131027,5.47579599520701
8,1336,852,2.1174334485195208,3.5499996985564666
1,1209,697,1.3446016557364315,5.695707480958295
7,1209,852,4.608716422816227,1.9069467407290046
*,1209,941,0.6471680866394974,1.7278759594743862
1,1209,697,3.785619147575701,2.7143360527015816
0,1336,941,3.1196015050146646,1.3320352851220723
5,1336,770,0.5309291584566751,3.4714598822167217
9,1477,852,1.7435839227423353,5.538627848278805
#,1477,941,1.687035254977719,4.2725660088821185
3,1477,697,1.1278317626387357,5.394114586213675
9,1477,852,3.3520793613803095,5.171061507808799
9,1477,852,5.083096913508285,5.595176516043422
8,1336,852,5.548052626239575,3.116459912361075
6,1477,770,3.7950439255364703,4.702964202423921
4,1209,770,5.783672075258809,5.711415444226244
1,1209,697,6.138672045114456,1.8723892215395168
9,1477,852,3.3615041393410787,2.73318560862312
*,1209,941,4.322831491339556,2.5446900494077327
*,1209,941,4.442212012175967,2.2902210444669593
*,1209,941,6.22977823206856,0.562345084992573
#,1477,941,3.5782740324387747,2.7991590543485056
8,1336,852,4.549026162398021,4.467344753404686
#,1477,941,3.4557519189487724,5.661149961768808
8,1336,852,2.12999981913388,0.8859291283123217
1,1209,697,4.335397861953915,5.997300375702915
2,1336,697,0.4241150082346221,4.8977429469464875
#,1477,941,2.5132741228718345,1.9415042599184922
9,1477,852,4.049512930477244,5.698849073611885
8,1336,852,1.1749556524425826,4.071504079052372
*,1209,941,5.962742856513428,4.363672195836223
2,1336,697,3.996105855366217,4.878893391024949
5,1336,770,6.116680896539328,4.09977841293468
5,1336,770,2.5886723465579897,1.21579635693925
0,1336,941,6.044424265506763,1.3917255455402784
0,1336,941,4.121769561509809,2.447300677146449
4,1209,770,1.5927874753700253,3.9426987802551907
6,1477,770,2.7614599425054283,0.6628760499074464
#,1477,941,0.6440264939859076,4.960574800018284
4,1209,770,0.3235840433197487,1.6838936623241292
#,1477,941,0.21991148575128552,6.1041145259249685
1,1209,697,3.782477554922111,5.139645581272902
#,1477,941,5.7868136679124,5.0296898383972595
*,1209,941,5.840220743023425,1.4671237692264334
0,1336,941,4.533318199130072,1.7655750713174638
6,1477,770,3.314380249537232,2.1834068942449063
#,1477,941,2.6577873849369653,4.608716422816227
*,1209,941,5.039114616358028,3.3206634348444117
4,1209,770,1.8001325905069516,1.6304865872131027
0,1336,941,0.10367255756846318,5.299866806605982
9,1477,852,2.3970351946890123,5.896769410788042
#,1477,941,5.114512840044184,4.687256239155972
*,1209,941,6.006725153663685,1.0995574287564276
9,1477,852,6.050707450813942,5.953318078552658
9,1477,852,0.1884955592153876,2.3624776754995245
4,1209,770,0.07853981633974483,3.144734246243383
#,1477,941,0.9236282401553992,0.16022122533307945
*,1209,941,1.306902543893354,2.9122563898777383
4,1209,770,4.9857075412470016,4.077787264359552
#,1477,941,1.8598228509251575,1.0304423903774522
3,1477,697,1.4042919161546377,2.0797343366764434
4,1209,770,1.4199998794225865,3.072477615210818
*,1209,941,4.567875718319559,0.5057964172279568
8,1336,852,5.268450880070083,1.3854423602330987
9,1477,852,5.47579599520701,0.2701769682087222
0,1336,941,0.8733627576979626,4.702964202423921
3,1477,697,0.5937610115284709,0.6817256058289851
8,1336,852,1.6619025137490007,0.6157521601035995
9,1477,852,2.6075219024795286,3.543716513249287
2,1336,697,0.4241150082346221,3.480884660177491
1,1209,697,4.514468643208533,4.0212385965949355
#,1477,941,2.261946710584651,5.579468552775473
2,1336,697,4.693539424463151,6.258052565950869
4,1209,770,4.206592563156733,3.3332298054587706
1,1209,697,6.022433116931634,0.31101767270538955
0,1336,941,4.86632702041059,1.3037609512397643
*,1209,941,5.648583591154448,3.9741147067910885
6,1477,770,3.5625660691708254,4.998273911861361
9,1477,852,0.14765485471872028,0.4649557127312894
*,1209,941,0.49637163926718736,2.7928758690413265
7,1209,852,1.6273449945595129,3.854734185954676
3,1477,697,2.6326546437082468,1.338318470429252
8,1336,852,1.3446016557364315,6.132388859807277
4,1209,770,3.9018580757585233,3.848451000647497
7,1209,852,3.675663404700058,3.282964323001334
3,1477,697,1.2534954687823274,1.7907078125461822
0,1336,941,1.7655750713174638,1.900663555421825
4,1209,770,3.4777430675239014,5.208760619651877
6,1477,770,3.4117696217985154,1.687035254977719
7,1209,852,5.243318138841365,3.889291705144164
7,1209,852,4.1469023027385274,1.4796901398407927
3,1477,697,3.3803536952626176,4.366813788489813
3,1477,697,1.567654734141307,2.0169024836046474
